play_key,player_id,t_dist_react,max_sprint,t_route_dist,t_int_dist,int_pct
y1_d018_OXG_QEA_291,QEA-0235,4.7458991224634355,27.310197417161014,79.6356864304637,54.71639911470967,0.6870839138491879
y1_d023_AKX_YJD_236,YJD-0327,5.921695312921223,16.639081956533257,32.71994125620347,0.0,0.0
y1_d027_JIL_RZQ_287,JIL-1986,2.0793755724160583,9.221002443402007,28.961459199214357,4.83833462798252,0.16706114822121154
y1_d028_CMS_YJD_345,YJD-8888,4.720112133215099,24.1225656903055,84.76129119631382,22.239374078578326,0.26237653726947346
y1_d037_HMN_RZQ_15,HMN-1226,3.628479314433079,18.348370818023408,50.34553608002869,1.456651258881153,0.028933076739230207
y1_d043_WJU_QEA_165,QEA-0252,5.354239837642551,24.942200214957143,63.780266246608186,35.46117923347419,0.5559898275802511
y1_d047_MHY_RZQ_185,MHY-1634,6.210894965128149,13.000166424721447,34.95970307529253,0.0,0.0
y1_d048_UPU_YJD_132,UPU-1270,6.699930039341816,23.244345472776917,76.81177484691801,4.258916936252477,0.05544614669743386
y1_d048_UPU_YJD_226,UPU-1270,4.485643445599816,12.755787049380709,55.84337422506158,0.0,0.0
y1_d052_APZ_QEA_298,APZ-2471,7.676319190702286,25.236064032688297,68.75204032552884,37.31099863862245,0.5426893291015281
y1_d079_FBP_QEA_128,QEA-8888,6.122796616324715,21.885469896266272,53.37941546174756,9.335539988440944,0.1748902626168869
y1_d080_FBP_QEA_268,QEA-0421,5.6113900902110725,23.889224649344172,82.21931648500583,1.5011823140444822,0.01825826798643175
y1_d081_PVJ_RZQ_37,RZQ-0014,5.219227057354707,22.128612358805444,39.89736753013244,11.854069625856942,0.2971140794415614
y1_d082_FBP_QEA_293,QEA-9999,3.467536887377412,11.537714387518891,42.14181924956233,0.0,0.0
y1_d092_DYE_RZQ_33,DYE-0276,1.7772920636551561,16.2352136651864,23.678257473346058,5.1766993156658625,0.2186267009509938
y2_d003_GHD_YJD_210,YJD-0019,2.5738873101458517,8.662111987194944,13.703966541852147,0.0,0.0
y2_d004_BEJ_RZQ_185,RZQ-9999,3.6263232719999454,11.567431509716167,32.573375804881394,1.343722906703614,0.041252184445133434
y1_d002_CGA_QEA_159,QEA-0365,6.262811671854077,25.20922289689776,73.4517481981273,50.55965563274872,0.6883383564455144
y1_d009_DYE_RZQ_223,RZQ-7777,7.910178621156488,18.192323998559715,26.565757117805525,3.4568612344445606,0.13012470222908204
y1_d016_OXG_QEA_302,QEA-0252,7.570589032432517,24.771048478115688,85.60853809962737,37.669077468201735,0.44001542725054077
y1_d018_OXG_QEA_360,QEA-7777,4.29484982014259,23.840214894562756,79.61584122665131,29.936455564462623,0.37601129502907804
y1_d019_JFU_YJD_2,YJD-0193,6.598553881507801,14.74242663140399,70.60111064435728,0.0,0.0
y1_d032_REC_QEA_148,QEA-9999,3.9542744063107103,11.306562002256134,37.51908949307851,0.0,0.0
y1_d038_HMN_RZQ_71,HMN-1397,6.110992477850262,10.169415604511375,31.506070572616274,0.0,0.0
y1_d048_MHY_RZQ_174,MHY-1021,5.118046912327934,13.921200541088975,45.16138324761408,2.6724636274679963,0.059175858560735844
y1_d056_KJH_RZQ_188,KJH-1208,2.532331856244213,16.74817703457532,67.8837631200011,0.0,0.0
y1_d057_WZR_YJD_43,WZR-1090,6.178825275120415,17.97585187785851,58.50356197628379,3.3227501355159346,0.056795689412260285
y1_d064_IAQ_YJD_148,IAQ-1483,4.970808465275621,22.013800141300976,69.87991001199764,14.03023365978164,0.20077635557018889
y1_d066_IAQ_YJD_286,IAQ-1783,2.7941666929779925,7.582512752885802,17.68365437461841,0.0,0.0
y1_d070_ACN_QEA_42,ACN-1180,2.517016176062754,24.316663026467708,60.664633180258825,34.94500953861259,0.576035948899205
y1_d075_PHS_RZQ_123,RZQ-0274,7.992523999394138,19.149995754462154,42.65295372035917,0.0,0.0
y1_d076_GAX_YJD_112,GAX-2281,2.2745753048221125,23.05924054919445,87.18181074818989,70.52028705434374,0.8088876159962979
y1_d081_FBP_QEA_198,FBP-1220,4.723431508642676,27.246101112247423,94.9931268939578,55.18564129208027,0.5809435176682288
y1_d081_PVJ_RZQ_129,RZQ-0274,6.831857451309699,20.01569586943926,62.84193380446274,3.135568981696264,0.04989612495778401
y1_d095_XAX_QEA_5,XAX-2378,3.094659682209597,25.311210513933744,62.312573676779365,21.572508101321333,0.346198316462096
y2_d003_GHD_YJD_48,YJD-9999,6.791698697646524,17.65789743190412,52.13772016871712,0.7170716073029245,0.013753413171548129
y2_d021_DMS_RZQ_81,RZQ-0275,4.553713970033412,22.90292091259554,80.4762963626677,24.01644332368568,0.2984287847374984
y2_d024.5_ALA_YJD_131,YJD-0397,4.2723370501935936,19.51789724011213,59.8239255097539,8.531448375624393,0.14260930393531926
y2_d026_YUH_RZQ_80,YUH-1918,3.6686385456140127,14.80611654954242,55.25567010099677,0.0,0.0
y2_d030_IKJ_RZQ_52,IKJ-2078,1.9859684740036427,21.283059330465697,34.48339800153152,3.531654353078334,0.10241607723581887
y2_d030_IKJ_RZQ_64,IKJ-2099,3.7626492242993734,11.259723710015422,32.65945584202402,0.0,0.0
y2_d047_IHI_YJD_228,YJD-0340,3.779106680240348,17.02722222195768,58.918175132126315,0.0,0.0
y2_d061_KIR_RZQ_193,KIR-2527,4.723878117349737,28.970050821027893,61.74132479500193,23.26614800798091,0.37683266572641383
y2_d064_ESW_YJD_212,ESW-2445,6.211016846479155,23.628646075751245,56.57774596965318,29.211049826251877,0.5162992856222997
y2_d069_RDO_RZQ_154,RZQ-0310,7.992747001952635,23.574628582647296,41.32108441416499,19.84320813752926,0.4802199269176718
y2_d076_MGJ_RZQ_15,MGJ-2320,2.281073274891722,14.532554455236545,19.466389351844377,0.0,0.0
y2_d083.5_WMI_YJD_86,YJD-0345,5.487050218139967,13.839764090219736,55.82397103684283,0.0,0.0
y2_d084_LFS_YJD_29,LFS-1814,6.160236036005342,15.084148706150703,46.95317716356743,1.545060377461037,0.03290640742113404
y2_d005_DYE_RZQ_83,RZQ-7777,9.794227427248128,18.68467870708043,53.384783940936224,1.5700254583923086,0.029409605930584094
y2_d006_DYE_RZQ_41,RZQ-0275,3.5786316838458823,11.692873229781291,29.422649826414634,0.7353269272915288,0.024991866185736195
y2_d007_DYE_RZQ_220,DYE-0089,5.139938825602661,13.026691828291856,30.541502867848784,0.0,0.0
y2_d009_JMJ_YJD_177,YJD-0278,3.257956943932082,12.593080617863055,47.603221780748555,0.0,0.0
y2_d024.5_ALA_YJD_94,YJD-0397,6.467558561496835,16.034699589463084,34.91420211557609,1.6570277245719198,0.0474599911831489
y2_d035_KNB_YJD_272,YJD-8888,6.666691987937927,22.147151705843225,34.52903768357791,6.443854175413888,0.1866213079688172
y2_d052_PTB_YJD_237,YJD-0345,3.4428146186165067,14.50160174333143,50.220705811147546,2.6986152075263377,0.05373511112476884
y2_d060_POW_YJD_155,YJD-0019,5.178540676208527,19.241095190397232,74.97975520140629,0.0,0.0
y2_d066_HKR_RZQ_208,RZQ-0310,6.718128793089811,19.747429002636494,48.66246151392329,0.0,0.0
y2_d071_DYE_YJD_148,DYE-0089,7.994417833385809,19.054012076468286,76.22184435004088,0.0,0.0
y2_d073_DYE_YJD_257,DYE-0155,6.264342625375451,20.03153175656913,36.023994561779325,12.934643945623046,0.35905634849685497
y2_d084_LFS_YJD_349,YJD-0345,5.627411540290238,20.36208125933596,66.84211458607918,1.8720387015230135,0.028006874305453112
y2_d089_DYE_RZQ_28,DYE-0331,5.592224713810779,14.16553831638429,37.16916411382972,1.133640022229254,0.03049947582241847
y2_d095_QZE_RZQ_271,RZQ-0275,3.705725149706243,9.5832722377456,16.888112170720955,0.0,0.0
y1_d005_JJS_YJD_154,YJD-0193,7.164288371542643,13.546608954616671,21.574382743103858,0.0,0.0
y1_d013_IXC_QEA_182,QEA-0180,2.9662045375061052,3.312652039052216,7.195070908132852,0.0,0.0
y1_d018_OXG_QEA_104,OXG-0018,6.159521885435996,26.642157060659645,97.34439685362601,72.39692340392044,0.7437194717306803
y1_d033_AVV_YJD_170,YJD-0327,3.673509153678545,19.922674079947846,33.748840565973424,5.424764093422068,0.16073927288902112
y1_d042_TKJ_YJD_238,YJD-7777,3.63160579343595,12.281600023535834,22.09027478410879,0.0,0.0
y1_d045_MHY_RZQ_173,MHY-1634,4.945042255137758,10.75880690549635,25.72143076797721,0.0,0.0
y1_d049_STK_QEA_155,QEA-0249,5.464453663358148,21.346787770016874,49.05188645666295,8.593867067885316,0.17519952215248535
y1_d056_OXG_QEA_240,OXG-0085,6.094148553002214,22.909840607253663,85.1852600674559,0.0,0.0
y1_d064_IAQ_YJD_203,IAQ-1783,4.821502752449658,19.76987168135816,57.41684805743276,0.0,0.0
y1_d073_UWE_YJD_1,YJD-0340,4.670901534904039,16.808690018722086,47.42317989082278,3.217106636776166,0.06783827327021427
y1_d087_CRQ_QEA_306,CRQ-2066,10.368857124175985,18.883955664322862,49.01153831334373,0.0,0.0
y1_d096_KQQ_YJD_212,YJD-0193,6.252230366566505,21.810720889726067,47.40741246320343,6.619025527627987,0.13962005483352474
y2_d012_BVD_RZQ_121,BVD-1877,6.205365514200988,19.280009822859757,28.488136174492308,4.355258586165885,0.15287973068822572
y2_d016_TEQ_YJD_256,TEQ-2236,2.202864168501801,20.073014899092176,60.47576297592533,0.0,0.0
y2_d016_TEQ_YJD_33,TEQ-1945,3.748507245390897,23.909712198412183,99.0042157023679,12.711331943234288,0.1283918250657913
y2_d037_UKI_RZQ_93,RZQ-0347,4.104682832352837,22.1970053606477,55.02268191018051,39.55265866883759,0.7188427989279709
y2_d043_RZQ_YJD_188,RZQ-0310,6.506285402101188,19.064559356936016,56.9543761382386,1.7325449864289206,0.030419874712062856
y2_d048_DYE_RZQ_95,DYE-0331,4.387396643337948,24.945745236523926,80.74602257724523,62.33097378301468,0.7719386267402348
y2_d053_PTB_YJD_19,PTB-1440,5.018689721007033,10.715386615792223,29.026088700277864,0.0,0.0
y2_d053_PTB_YJD_242,PTB-1274,2.4967740602668442,7.1279365966040995,26.885364983961473,0.0,0.0
y2_d059_POW_YJD_222,YJD-0340,3.007400390854752,17.227742067485487,61.52844082703574,3.2314833558098113,0.05252015673359774
y2_d066_ESW_YJD_265,YJD-0340,6.116357771542954,25.598153632216444,65.1774925693928,43.10781339325484,0.6613910982745932
y2_d074.5_VZE_YJD_62,VZE-1946,4.285439699747673,17.510292825098066,46.8015967171128,0.0,0.0
y2_d093_QZE_RZQ_25,QZE-1638,10.055890870533485,19.274008326707097,44.62816581289854,0.0,0.0
y2_d098_YJD_RZQ_219,YJD-0019,5.248607251611424,17.136848899009152,34.28500006766869,1.3585928197955368,0.039626449383522444
y1_d010_DYE_RZQ_229,RZQ-7777,10.473963731655136,22.873520292667273,55.14234070598279,37.85075908207159,0.6864191580820016
y1_d019_JFU_YJD_227,YJD-7777,8.997092499822928,24.578804949206503,64.15133165192394,38.0821867391919,0.593630494622005
y1_d033_AVV_YJD_218,YJD-0345,1.320365568706498,23.389043985602576,73.90313071867217,13.569584687986083,0.18361312377470942
y1_d033_REC_QEA_28,QEA-7777,2.929358239100385,11.886170667890891,24.94889586380238,0.0,0.0
y1_d039_HMN_RZQ_150,HMN-1212,16.626037954458905,23.922629188165466,72.70793869519282,8.139743194973143,0.11195123037522328
y1_d040_TKJ_YJD_33,TKJ-1132,3.5626487157156155,7.149930937200279,20.483229197950237,0.0,0.0
y1_d047_MHY_RZQ_208,MHY-1398,2.0590548676924314,10.603086563060137,14.960323127906062,0.0,0.0
y1_d058_KJH_RZQ_198,KJH-1482,3.8030686831464,19.37161980879855,38.438788341956254,17.510536710045024,0.455543409804417
y1_d063_HCI_RZQ_85,HCI-2523,5.840690695184602,23.70855356622678,77.62281824342934,48.06487473462227,0.6192106370563387
y1_d067_OWH_QEA_44,QEA-0252,4.103044660051938,14.468540285863515,44.50790772087668,0.0,0.0
y1_d072_ACN_QEA_141,QEA-0365,2.7781127863901633,14.863569275227144,60.5500383186913,1.4216050400867268,0.023478185638866705
y1_d074_UWE_YJD_258,YJD-0106,4.484343659607776,27.311320986959238,118.54325275206108,100.00513203890208,0.8436172427971723
y1_d089_CRQ_QEA_57,QEA-0421,6.78650503244836,20.828117538334073,76.39603070864305,1.8778435957235755,0.02458038170707115
y1_d100_MRJ_YJD_38,MRJ-1806,10.031670515548374,18.044017265322385,60.01061816975933,0.0,0.0
y2_d004_BEJ_RZQ_256,RZQ-8888,4.169815195054558,18.279965436790828,48.406143969592016,0.0,0.0
y2_d012_RQJ_YJD_267,YJD-0397,4.14507276484429,17.940151827367544,64.06752092586333,1.6512310135169035,0.025773293388824104
y2_d027_VMN_YJD_135,YJD-0397,6.1947160288942404,23.203078745761715,82.66892851752019,46.29191846672974,0.5599675633502254
y2_d041_XLB_RZQ_133,RZQ-0347,5.32971351776632,12.326197660831701,50.02865253533074,1.131779572178258,0.02262262753087311
y2_d044_RZQ_YJD_32,RZQ-0310,6.476459724564695,19.575081482242943,44.11032328359213,7.029965972794608,0.1593723520817987
y2_d049_DYE_RZQ_291,DYE-0095,4.395723799739563,19.784385962216202,58.77752925686315,5.001702491263987,0.08509548724659882
y2_d052_PTB_YJD_71,YJD-0185,5.164786541245396,15.919689028799619,32.06273245410685,1.4668273824823357,0.04574867050342282
y2_d053_PTB_YJD_27,YJD-0185,3.3565932717700266,22.71052060708429,54.2701232176144,17.68773031016342,0.32592021652942427
y2_d054_PTB_YJD_34,PTB-1440,3.860467073137703,23.28146188053928,61.133318728312396,21.25501034683061,0.34768291316379774
y2_d057.5_IAK_RZQ_189,IAK-1589,2.1232197139584956,19.032155368979566,57.273012219989695,0.0,0.0
y2_d059_POW_YJD_317,POW-1527,4.001861822320348,13.015613831020048,43.406151515063684,0.0,0.0
y2_d070_RDO_RZQ_192,RDO-1818,2.814081573831575,13.745651028687792,20.005456433205616,1.546131488586916,0.0772854892738465
y2_d071_DYE_YJD_15,YJD-0398,4.262000800210411,12.775690735222433,43.018326520064804,1.3039756324410308,0.030312095749071608
y2_d075_VZE_YJD_251,YJD-0185,2.755286003247715,16.846752934387016,48.98557282161064,0.0,0.0
y2_d082_WMI_YJD_129,WMI-2030,6.106072201811722,22.444840156197305,92.79463966731612,59.06454269523181,0.6365081313639215
y1_d002_CGA_QEA_79,QEA-7777,2.147388777202874,20.1716639135486,59.797122695703294,4.093275680918653,0.0684527197361751
y1_d013_IXC_QEA_170,IXC-1068,1.4667049718429683,14.958605320018563,45.785458180986886,0.0,0.0
y1_d018_OXG_QEA_238,QEA-0365,2.736576897429059,10.736986576824616,14.3506197533734,0.0,0.0
y1_d027_JIL_RZQ_160,JIL-1994,8.116263643939504,24.353820085021344,100.37672386362242,59.36673434013073,0.591439250605447
y1_d027_JIL_RZQ_192,JIL-1171,5.339369679683459,28.777080264404354,94.50033069515922,35.954026533499125,0.3804645578382179
y1_d027_JIL_RZQ_205,RZQ-0244,4.106738357597257,13.153051160091238,31.164444258111537,0.0,0.0
y1_d033_AVV_YJD_134,YJD-0338,5.359350568788062,25.792013178381023,94.04063540523335,42.57401476348346,0.4527193439307007
y1_d039_HMN_RZQ_184,RZQ-0014,3.6396480451181756,26.978531579298703,94.45981278819737,61.551647919071954,0.6516172973694773
y1_d041_TKJ_YJD_67,YJD-0193,6.378065542663503,27.458594929099025,113.2540492905015,71.13133511560758,0.6280688024951113
y1_d045_VHS_YJD_131,YJD-0338,3.40523157113712,20.78150647532559,73.55475203916455,3.887106795524142,0.05284644007030891
y1_d046_WJU_QEA_333,QEA-0252,6.9877672219367435,28.656690707734118,116.25076840937179,82.70010917597692,0.7113940863147867
y1_d047_VHS_YJD_68,YJD-0210,7.225222748371283,22.833989418919593,86.55844304733107,5.729057159446815,0.06618715584237238
y1_d048_UPU_YJD_193,YJD-0338,5.306159160764292,25.95151679196606,63.29543105595625,34.24692250558655,0.5410646856217883
